نور الدين البحيري,464,قائمة حركة النهضة
هالة الحامي,464,قائمة حركة النهضة
صادق شورو,464,قائمة حركة النهضة
سلمى صرصوط,464,قائمة حركة النهضة
خميس قسيلة,430,قائمة حزب التكتل الديمقراطي من أجل العمل والحريات
سلمى هادية مبروك,430,قائمة حزب التكتل الديمقراطي من أجل العمل والحريات
هيثم بلقاسم,446,قائمة حزب المؤتمر من أجل الجمهورية
مية الجريبي,137,قائمة الحزب الديمقراطي التقدمي
سلمى بكار,259,قائمة القطب الديمقراطي الحداثي
محمد نزار قاسم,413,قائمة حزب الأمة الديمقراطي الاجتماعي
